@relation relationship

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Label1 {0,1}
@attribute Label2 {0,1}
@attribute Label3 {0,1}
@attribute Label4 {0,1}
@attribute Label5 {0,1}

@data
0.038462,0.038462,0.057692,0.000000,0.076923,0.076923,0.019231,0.038462,0.076923,0.038462,0.019231,0.057692,0.038462,0.115385,0.076923,0.076923,0.057692,0.038462,0.000000,0.057692,0.049274,0.630525,0.039144,0.202599,0.055675,0.546197,0.091128,0.706689,0.024944,0.110992,1,0,0,0,0
0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.100000,0.000000,0.000000,0.061900,0.709033,0.050516,0.236325,0.160239,0.777267,0.104167,0.176537,0.060423,0.097371,1,0,1,0,0
0.300000,0.000000,0.000000,0.000000,0.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115589,0.428275,0.018065,0.965060,0.008773,0.012291,0.639726,0.552161,0.285656,2.215185,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.528302,0.000000,0.000000,0.018868,0.000000,0.018868,0.000000,0.018868,0.018868,0.094340,0.000000,0.000000,0.000000,0.037736,0.264151,0.007216,0.319133,0.007562,0.522722,0.006009,0.169529,0.039429,0.046701,0.004171,0.547003,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.153846,0.153846,0.076923,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.000000,0.254632,1.952110,0.242139,0.023726,0.268616,1.014078,0.051153,0.173536,0.046060,0.204743,1,0,1,0,0
0.000000,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.000000,0.142857,0.095238,0.047619,0.000000,0.095238,0.000000,0.142857,0.047619,0.095238,0.047619,0.000000,0.095238,0.013344,0.040239,0.471573,1.270314,0.122234,0.050351,0.004770,0.404086,0.126603,0.018945,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.040000,0.080000,0.080000,0.040000,0.200000,0.120000,0.080000,0.000000,0.000000,0.000000,0.120000,0.080000,0.080000,0.040000,0.000000,0.040000,0.049510,0.085976,0.150334,0.782637,0.039275,0.340409,0.023303,0.389649,0.015393,0.112805,1,0,1,0,0
0.030303,0.121212,0.000000,0.030303,0.000000,0.060606,0.000000,0.060606,0.060606,0.121212,0.030303,0.090909,0.060606,0.000000,0.000000,0.121212,0.151515,0.030303,0.000000,0.030303,0.072163,0.023757,0.131500,0.174731,0.040398,0.144176,0.005204,0.029327,0.015341,0.597415,1,0,0,0,0
0.015625,0.093750,0.015625,0.046875,0.031250,0.078125,0.031250,0.046875,0.062500,0.046875,0.015625,0.062500,0.062500,0.062500,0.078125,0.062500,0.062500,0.031250,0.031250,0.062500,0.027631,0.264669,0.002877,0.136937,0.012185,0.103432,0.069488,0.551683,0.022064,0.155171,1,0,0,0,0
0.000000,0.113208,0.018868,0.056604,0.075472,0.075472,0.037736,0.094340,0.113208,0.056604,0.037736,0.037736,0.018868,0.037736,0.056604,0.000000,0.037736,0.075472,0.018868,0.037736,0.044653,0.073831,0.006168,0.026251,0.028020,0.081666,0.029836,0.236080,0.031480,0.054757,1,0,0,0,0
0.100000,0.150000,0.050000,0.025000,0.050000,0.100000,0.050000,0.025000,0.125000,0.050000,0.000000,0.050000,0.000000,0.000000,0.075000,0.100000,0.025000,0.025000,0.000000,0.000000,0.015374,0.386546,0.029321,0.322485,0.060125,0.034453,0.028423,0.155578,0.005091,0.309192,1,0,0,0,0
0.066667,0.000000,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.200000,0.266667,0.000000,0.066667,0.000000,0.000000,0.000000,0.066667,0.066667,0.066667,0.000000,0.000000,0.012688,0.056808,0.009169,0.545050,0.097325,0.410676,0.260725,1.450448,0.080182,0.179563,1,0,0,0,0
0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.285714,0.214286,0.214286,0.000000,0.071429,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.031727,0.147188,0.002025,0.464825,0.033534,0.124490,0.215411,1.207397,0.042528,0.281877,1,0,0,0,0
0.012195,0.158537,0.036585,0.097561,0.036585,0.097561,0.012195,0.048780,0.085366,0.012195,0.000000,0.000000,0.195122,0.024390,0.012195,0.073171,0.012195,0.024390,0.012195,0.048780,0.013705,0.223345,0.006424,0.521887,0.006202,0.925338,0.001308,0.227283,0.003643,0.271206,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.192308,0.000000,0.038462,0.076923,0.000000,0.076923,0.000000,0.000000,0.307692,0.000000,0.269231,0.000000,0.000000,0.000000,0.000000,0.038462,0.008437,0.628080,0.008110,0.098414,0.000618,0.417656,0.029865,0.739414,0.005134,0.273808,1,1,1,0,0
0.063830,0.000000,0.042553,0.063830,0.021277,0.106383,0.000000,0.042553,0.127660,0.021277,0.021277,0.042553,0.127660,0.042553,0.000000,0.063830,0.042553,0.085106,0.000000,0.085106,0.021688,0.012350,0.021204,0.058629,0.036038,0.062484,0.001438,0.007772,0.067835,0.042181,1,0,1,0,0
0.040000,0.106667,0.040000,0.026667,0.026667,0.160000,0.026667,0.013333,0.053333,0.026667,0.026667,0.013333,0.066667,0.026667,0.120000,0.120000,0.026667,0.066667,0.013333,0.000000,0.010881,0.191863,0.006507,0.114997,0.008902,0.307103,0.084207,0.226254,0.007448,0.543364,1,0,1,0,0
0.136364,0.000000,0.000000,0.000000,0.000000,0.045455,0.045455,0.090909,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.181818,0.045455,0.136364,0.000000,0.045455,0.090909,0.010493,0.033236,0.071773,0.409128,0.051356,0.208713,0.051079,0.729849,0.062745,0.268937,1,0,0,0,0
0.025641,0.076923,0.000000,0.025641,0.000000,0.076923,0.051282,0.025641,0.076923,0.051282,0.000000,0.000000,0.128205,0.025641,0.051282,0.128205,0.230769,0.000000,0.000000,0.025641,0.017663,0.456504,0.009206,0.265610,0.084075,0.368226,0.002329,0.016354,0.055805,1.028148,1,0,0,0,0
0.023810,0.000000,0.047619,0.071429,0.071429,0.119048,0.023810,0.095238,0.071429,0.023810,0.000000,0.000000,0.047619,0.023810,0.166667,0.047619,0.047619,0.047619,0.047619,0.023810,0.016593,0.083292,0.071559,0.782056,0.001729,0.116619,0.036144,0.139598,0.002273,0.078332,1,0,0,0,0
0.040000,0.000000,0.000000,0.000000,0.080000,0.040000,0.040000,0.040000,0.120000,0.160000,0.040000,0.000000,0.040000,0.040000,0.160000,0.040000,0.080000,0.040000,0.000000,0.040000,0.033908,0.117821,0.083635,0.071370,0.082557,0.714519,0.049858,0.713936,0.004176,0.088582,1,0,1,0,0
0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.074431,0.855684,0.195011,2.176453,0.125194,0.503776,0.099200,0.148453,0.173620,0.766255,1,0,1,0,0
0.049383,0.074074,0.086420,0.061728,0.037037,0.037037,0.024691,0.074074,0.074074,0.148148,0.012346,0.012346,0.049383,0.074074,0.037037,0.012346,0.037037,0.074074,0.000000,0.024691,0.012280,0.076099,0.016804,0.098892,0.017456,0.083552,0.023157,0.369810,0.039528,0.116084,1,0,0,0,0
0.064516,0.000000,0.000000,0.000000,0.064516,0.032258,0.000000,0.064516,0.161290,0.000000,0.000000,0.000000,0.096774,0.000000,0.225806,0.000000,0.032258,0.161290,0.064516,0.032258,0.029351,0.517476,0.003377,0.304084,0.005437,0.017748,0.036073,1.085875,0.092911,0.851966,1,0,0,0,0
0.055556,0.000000,0.000000,0.000000,0.222222,0.055556,0.055556,0.111111,0.111111,0.166667,0.000000,0.000000,0.055556,0.055556,0.000000,0.055556,0.055556,0.000000,0.000000,0.000000,0.002557,0.259548,0.035856,0.689073,0.081174,0.266947,0.054186,0.126733,0.002668,0.151037,1,0,1,0,0
0.119048,0.142857,0.047619,0.000000,0.023810,0.071429,0.023810,0.023810,0.071429,0.047619,0.000000,0.000000,0.047619,0.047619,0.071429,0.142857,0.047619,0.047619,0.023810,0.000000,0.055923,0.663067,0.033485,0.366689,0.016930,0.194539,0.011321,0.031333,0.009664,0.329493,1,0,0,0,0
0.218182,0.109091,0.036364,0.000000,0.090909,0.109091,0.018182,0.000000,0.018182,0.090909,0.000000,0.036364,0.072727,0.036364,0.036364,0.072727,0.036364,0.018182,0.000000,0.000000,0.018456,0.156173,0.118934,0.979557,0.011540,0.309830,0.036965,0.175568,0.008471,0.504284,1,0,0,0,0
0.055556,0.000000,0.000000,0.000000,0.055556,0.166667,0.166667,0.000000,0.111111,0.055556,0.000000,0.000000,0.000000,0.000000,0.277778,0.055556,0.000000,0.055556,0.000000,0.000000,0.068683,0.581009,0.020744,0.059752,0.148194,0.082619,0.065407,0.522922,0.085338,0.316001,1,0,0,0,0
0.016667,0.133333,0.033333,0.066667,0.000000,0.083333,0.000000,0.033333,0.116667,0.050000,0.000000,0.016667,0.033333,0.050000,0.083333,0.083333,0.083333,0.016667,0.083333,0.016667,0.006030,0.147818,0.033510,0.053013,0.059242,0.049561,0.008451,0.047576,0.004287,0.071589,1,0,0,0,0
0.012048,0.144578,0.048193,0.072289,0.036145,0.084337,0.012048,0.024096,0.084337,0.024096,0.000000,0.024096,0.132530,0.024096,0.072289,0.036145,0.072289,0.048193,0.012048,0.036145,0.011403,0.025084,0.004585,0.415410,0.001774,0.502424,0.001359,0.029843,0.014136,0.133692,1,0,0,0,0
0.053333,0.133333,0.080000,0.026667,0.040000,0.053333,0.000000,0.013333,0.053333,0.040000,0.000000,0.080000,0.066667,0.026667,0.106667,0.093333,0.053333,0.026667,0.040000,0.013333,0.004265,0.153305,0.002178,0.234087,0.000012,0.243489,0.033792,0.199476,0.000811,0.145019,1,0,0,0,0
0.081395,0.000000,0.116279,0.093023,0.011628,0.046512,0.116279,0.023256,0.093023,0.139535,0.000000,0.000000,0.034884,0.034884,0.058140,0.023256,0.058140,0.034884,0.000000,0.034884,0.019835,0.409194,0.127741,2.227959,0.076173,0.600195,0.014393,0.159824,0.011164,0.076237,1,0,0,0,0
0.078431,0.156863,0.078431,0.019608,0.019608,0.078431,0.000000,0.039216,0.215686,0.000000,0.000000,0.019608,0.019608,0.019608,0.019608,0.039216,0.039216,0.039216,0.000000,0.117647,0.013451,0.048226,0.017320,0.194848,0.039967,0.093381,0.015530,0.098514,0.004929,0.139384,1,0,1,0,0
0.012048,0.000000,0.048193,0.024096,0.048193,0.228916,0.036145,0.012048,0.036145,0.048193,0.024096,0.060241,0.096386,0.060241,0.024096,0.060241,0.060241,0.036145,0.024096,0.060241,0.003011,0.290432,0.014621,0.112391,0.010596,0.052726,0.028708,0.118668,0.009998,0.624359,1,0,0,0,0
0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086957,0.000000,0.043478,0.000000,0.000000,0.347826,0.086957,0.130435,0.000000,0.086957,0.000000,0.000000,0.173913,0.002976,0.516989,0.018454,0.278124,0.012677,0.502698,0.124825,0.071259,0.021490,0.063226,1,0,0,0,0
0.025641,0.051282,0.025641,0.025641,0.000000,0.128205,0.051282,0.102564,0.076923,0.051282,0.051282,0.076923,0.051282,0.051282,0.000000,0.076923,0.025641,0.051282,0.025641,0.051282,0.026209,0.172143,0.001308,0.007881,0.048692,0.125011,0.013119,0.073524,0.030493,0.117195,1,0,0,0,0
0.100000,0.100000,0.000000,0.033333,0.033333,0.233333,0.000000,0.133333,0.000000,0.066667,0.000000,0.033333,0.000000,0.000000,0.000000,0.100000,0.066667,0.100000,0.000000,0.000000,0.049035,0.031623,0.111410,0.029227,0.065476,0.953494,0.030635,0.133478,0.003198,0.886750,1,0,0,0,0
0.020833,0.125000,0.020833,0.062500,0.041667,0.041667,0.062500,0.062500,0.083333,0.020833,0.000000,0.020833,0.041667,0.020833,0.125000,0.041667,0.083333,0.104167,0.000000,0.020833,0.007333,0.122028,0.021667,0.187489,0.048398,0.092978,0.022901,0.304568,0.010616,0.105013,1,0,0,0,0
0.058824,0.117647,0.019608,0.019608,0.058824,0.058824,0.000000,0.039216,0.176471,0.019608,0.000000,0.058824,0.039216,0.019608,0.039216,0.039216,0.137255,0.058824,0.019608,0.019608,0.024871,0.143714,0.004667,0.084718,0.005032,0.067635,0.087050,1.026528,0.022762,0.210480,1,0,0,0,0
0.100000,0.033333,0.000000,0.000000,0.100000,0.166667,0.100000,0.033333,0.133333,0.033333,0.000000,0.000000,0.000000,0.033333,0.033333,0.100000,0.033333,0.066667,0.033333,0.000000,0.042111,0.112842,0.048632,0.038255,0.111539,0.815472,0.072267,0.521778,0.065824,0.146623,1,0,0,0,0
0.020833,0.041667,0.083333,0.052083,0.062500,0.125000,0.010417,0.062500,0.083333,0.020833,0.031250,0.041667,0.052083,0.031250,0.072917,0.041667,0.031250,0.062500,0.031250,0.041667,0.001690,0.039670,0.030743,0.096879,0.024396,0.201405,0.000097,0.001567,0.013228,0.258642,1,0,0,0,0
0.033708,0.134831,0.056180,0.022472,0.044944,0.056180,0.056180,0.022472,0.078652,0.022472,0.000000,0.022472,0.112360,0.011236,0.089888,0.056180,0.044944,0.067416,0.011236,0.056180,0.005543,0.029908,0.001720,0.349230,0.010603,0.526431,0.015352,0.190360,0.005106,0.184562,1,0,0,0,0
0.000000,0.142857,0.000000,0.000000,0.142857,0.071429,0.000000,0.071429,0.142857,0.214286,0.071429,0.000000,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200230,1.312471,0.151707,0.685917,0.019244,0.336642,0.061812,0.059159,0.239299,0.275324,1,0,0,0,0
0.000000,0.000000,0.083333,0.000000,0.000000,0.166667,0.083333,0.166667,0.166667,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333,0.194397,0.468149,0.094428,0.146473,0.014215,0.064179,0.073601,0.098546,0.502849,0.830601,1,0,1,0,0
0.000000,0.142857,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.142857,0.214286,0.071429,0.000000,0.071429,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.000000,0.089356,0.851229,0.275922,0.821785,0.095326,0.757000,0.170322,0.223373,0.254187,0.309392,1,0,0,0,0
0.052632,0.140351,0.035088,0.035088,0.017544,0.087719,0.000000,0.070175,0.087719,0.052632,0.035088,0.035088,0.140351,0.035088,0.035088,0.052632,0.035088,0.052632,0.000000,0.000000,0.003292,0.020625,0.012670,0.191118,0.009165,0.423753,0.002293,0.011008,0.000760,0.438214,1,0,1,0,0
0.200000,0.050000,0.000000,0.000000,0.000000,0.200000,0.000000,0.050000,0.100000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.050000,0.050000,0.000000,0.067121,0.055557,0.022399,0.429409,0.115081,0.119189,0.087845,0.542424,0.097843,0.093399,1,0,1,0,0
0.090909,0.090909,0.068182,0.000000,0.022727,0.090909,0.000000,0.045455,0.090909,0.045455,0.000000,0.068182,0.090909,0.022727,0.090909,0.090909,0.045455,0.022727,0.000000,0.022727,0.060935,0.593301,0.040801,0.062522,0.012377,0.211658,0.026157,0.372210,0.007707,0.360372,1,0,1,0,0
0.000000,0.160000,0.100000,0.040000,0.020000,0.080000,0.000000,0.020000,0.160000,0.020000,0.000000,0.040000,0.160000,0.060000,0.060000,0.020000,0.000000,0.040000,0.000000,0.020000,0.004026,0.024604,0.008918,0.646736,0.006089,0.632413,0.045881,0.304770,0.005808,0.208339,1,0,0,0,0
0.000000,0.133333,0.044444,0.022222,0.044444,0.088889,0.022222,0.066667,0.044444,0.022222,0.044444,0.066667,0.022222,0.022222,0.155556,0.111111,0.022222,0.044444,0.022222,0.000000,0.015821,0.106897,0.018527,0.140943,0.003358,0.087809,0.016282,0.186325,0.027167,0.008572,1,0,0,0,0
0.000000,0.157895,0.052632,0.000000,0.157895,0.105263,0.000000,0.000000,0.105263,0.000000,0.000000,0.052632,0.052632,0.052632,0.000000,0.105263,0.105263,0.052632,0.000000,0.000000,0.047326,0.145923,0.003880,0.020555,0.002077,0.041665,0.006074,0.026015,0.022334,0.270455,1,0,0,0,0
0.019231,0.115385,0.038462,0.038462,0.057692,0.038462,0.019231,0.038462,0.153846,0.038462,0.000000,0.057692,0.038462,0.000000,0.057692,0.057692,0.115385,0.076923,0.019231,0.019231,0.007916,0.132562,0.007689,0.186508,0.035386,0.066289,0.039676,0.499028,0.031937,0.181766,1,0,0,0,0
0.234375,0.062500,0.015625,0.031250,0.000000,0.140625,0.015625,0.125000,0.031250,0.015625,0.031250,0.015625,0.031250,0.000000,0.046875,0.062500,0.046875,0.031250,0.031250,0.031250,0.012068,0.167324,0.009877,0.161203,0.002989,0.376937,0.005673,0.088630,0.001231,0.683220,1,0,0,0,0
0.000000,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.000000,0.105263,0.000000,0.000000,0.052632,0.368421,0.052632,0.000000,0.000000,0.052632,0.105263,0.000000,0.052632,0.055230,0.142287,0.066506,0.353031,0.078771,0.982111,0.003885,0.251920,0.069907,0.452509,1,0,0,0,0
0.048780,0.146341,0.000000,0.000000,0.000000,0.048780,0.024390,0.048780,0.146341,0.073171,0.024390,0.024390,0.048780,0.024390,0.000000,0.097561,0.073171,0.024390,0.073171,0.073171,0.019681,0.063933,0.008699,0.216705,0.012896,0.215218,0.014024,0.049590,0.025557,0.235687,1,0,0,0,0
0.047619,0.190476,0.000000,0.047619,0.000000,0.095238,0.000000,0.142857,0.000000,0.095238,0.000000,0.000000,0.000000,0.000000,0.047619,0.142857,0.142857,0.000000,0.047619,0.000000,0.116686,0.393957,0.187400,0.217206,0.099371,0.294826,0.048554,0.430569,0.028208,0.592438,1,0,0,0,0
0.114583,0.020833,0.062500,0.010417,0.031250,0.093750,0.020833,0.010417,0.041667,0.041667,0.000000,0.062500,0.052083,0.052083,0.052083,0.052083,0.083333,0.114583,0.031250,0.052083,0.003425,0.252465,0.020423,0.087688,0.017699,0.129371,0.009617,0.059003,0.015179,0.660717,1,0,0,0,0
0.162162,0.135135,0.000000,0.000000,0.027027,0.216216,0.000000,0.027027,0.027027,0.081081,0.000000,0.027027,0.000000,0.108108,0.054054,0.027027,0.027027,0.027027,0.027027,0.027027,0.008355,0.257991,0.062906,0.401300,0.014137,0.428522,0.000482,0.001691,0.021472,0.893093,1,0,0,0,0
0.121212,0.121212,0.060606,0.000000,0.000000,0.060606,0.000000,0.151515,0.090909,0.030303,0.000000,0.060606,0.030303,0.000000,0.030303,0.060606,0.121212,0.030303,0.030303,0.000000,0.070138,0.008553,0.033395,0.107216,0.073356,0.085321,0.008747,0.044674,0.049634,0.146610,1,0,0,0,0
0.000000,0.172414,0.034483,0.034483,0.000000,0.068966,0.068966,0.034483,0.068966,0.068966,0.000000,0.137931,0.000000,0.034483,0.000000,0.103448,0.034483,0.068966,0.068966,0.000000,0.068778,0.219679,0.056407,0.154350,0.024055,0.175156,0.028535,0.175903,0.044472,0.183300,1,0,0,0,0
0.033333,0.133333,0.033333,0.033333,0.033333,0.066667,0.033333,0.000000,0.066667,0.033333,0.033333,0.100000,0.000000,0.000000,0.000000,0.133333,0.133333,0.000000,0.100000,0.033333,0.101095,0.791223,0.067743,0.011358,0.120068,0.357814,0.003392,0.018119,0.098391,0.467726,1,0,0,0,0
0.024390,0.146341,0.048780,0.036585,0.036585,0.073171,0.036585,0.036585,0.085366,0.060976,0.000000,0.000000,0.060976,0.036585,0.073171,0.060976,0.085366,0.048780,0.024390,0.024390,0.007304,0.122684,0.000583,0.297965,0.013401,0.144686,0.008776,0.033734,0.006291,0.244695,1,0,0,0,0
0.083333,0.000000,0.000000,0.000000,0.000000,0.083333,0.041667,0.000000,0.041667,0.250000,0.000000,0.000000,0.041667,0.000000,0.208333,0.125000,0.041667,0.000000,0.083333,0.000000,0.134501,0.262815,0.019619,0.188687,0.114157,0.428905,0.017203,0.543431,0.021411,0.148967,1,0,1,0,0
0.032258,0.096774,0.000000,0.000000,0.000000,0.129032,0.000000,0.064516,0.193548,0.064516,0.000000,0.032258,0.000000,0.000000,0.000000,0.129032,0.129032,0.096774,0.000000,0.032258,0.089626,0.075233,0.034058,0.109274,0.008784,0.043231,0.006982,0.161754,0.034306,0.258267,1,0,0,0,0
0.100000,0.100000,0.033333,0.000000,0.033333,0.033333,0.000000,0.033333,0.133333,0.033333,0.000000,0.000000,0.066667,0.066667,0.066667,0.100000,0.100000,0.100000,0.000000,0.000000,0.127504,0.086406,0.136890,0.289377,0.077478,0.455908,0.031310,0.187913,0.070267,0.912949,1,0,0,0,0
0.133333,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.133333,0.033333,0.000000,0.000000,0.033333,0.033333,0.000000,0.033333,0.100000,0.166667,0.133333,0.000000,0.000000,0.034453,0.091238,0.011361,0.067496,0.096167,1.037342,0.013505,0.050576,0.033774,1.207244,1,0,0,0,0
0.121212,0.000000,0.000000,0.060606,0.090909,0.060606,0.060606,0.000000,0.060606,0.060606,0.000000,0.060606,0.060606,0.060606,0.000000,0.030303,0.060606,0.151515,0.030303,0.030303,0.001768,0.038555,0.025138,0.409018,0.026709,0.077384,0.013341,0.037960,0.048027,0.500925,1,0,0,0,0
0.071429,0.000000,0.000000,0.035714,0.035714,0.250000,0.000000,0.035714,0.142857,0.142857,0.071429,0.000000,0.035714,0.035714,0.035714,0.035714,0.035714,0.035714,0.000000,0.000000,0.146587,0.143514,0.049842,0.879323,0.016773,0.069474,0.007433,0.132403,0.032350,0.860108,1,0,1,0,0
0.058824,0.088235,0.000000,0.029412,0.058824,0.088235,0.000000,0.058824,0.088235,0.058824,0.058824,0.058824,0.088235,0.029412,0.058824,0.117647,0.000000,0.029412,0.029412,0.000000,0.025453,0.042467,0.111111,0.557534,0.031728,0.149777,0.069317,0.513024,0.044448,0.015044,1,0,0,0,0
0.029412,0.029412,0.000000,0.088235,0.058824,0.117647,0.058824,0.029412,0.088235,0.029412,0.029412,0.029412,0.029412,0.088235,0.000000,0.029412,0.088235,0.088235,0.000000,0.088235,0.007315,0.199398,0.043327,0.159725,0.019153,0.065041,0.018913,0.094650,0.022738,0.253535,1,0,0,0,0
0.052632,0.236842,0.026316,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.052632,0.000000,0.026316,0.210526,0.052632,0.157895,0.052632,0.000000,0.000000,0.026316,0.000000,0.020302,0.032790,0.031381,0.428467,0.014826,0.672431,0.106466,0.124915,0.031772,0.434507,1,0,0,0,0
0.136364,0.090909,0.000000,0.000000,0.045455,0.045455,0.000000,0.090909,0.000000,0.045455,0.000000,0.000000,0.090909,0.090909,0.000000,0.045455,0.181818,0.136364,0.000000,0.000000,0.064970,0.222946,0.006740,0.037768,0.146959,0.194479,0.047754,0.134148,0.030225,0.805674,1,0,0,0,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541667,0.000000,0.000000,0.333333,0.125000,0.000000,0.051048,0.222763,0.009026,0.302262,0.012559,0.295550,0.002828,1.028077,0.023645,0.921947,1,0,0,0,0
0.117647,0.000000,0.000000,0.058824,0.000000,0.058824,0.000000,0.176471,0.235294,0.117647,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824,0.000000,0.058824,0.058824,0.000000,0.063406,0.337940,0.046694,0.261303,0.317698,0.616806,0.374531,1.861004,0.085033,0.182615,1,0,0,0,0
0.040541,0.094595,0.040541,0.067568,0.067568,0.054054,0.027027,0.040541,0.027027,0.067568,0.027027,0.027027,0.054054,0.054054,0.162162,0.067568,0.013514,0.013514,0.013514,0.040541,0.000077,0.094718,0.008597,0.100076,0.017837,0.227176,0.016178,0.096613,0.006862,0.042076,1,0,0,0,0
0.024390,0.097561,0.000000,0.024390,0.000000,0.097561,0.073171,0.073171,0.048780,0.024390,0.048780,0.048780,0.073171,0.048780,0.048780,0.097561,0.073171,0.000000,0.024390,0.073171,0.039480,0.122218,0.018684,0.190378,0.014106,0.106055,0.003436,0.094194,0.036860,0.113193,1,0,0,0,0
0.000000,0.142857,0.000000,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.285714,0.285714,0.000000,0.000000,0.000000,0.006210,0.353422,0.333018,1.322265,0.046004,0.106980,0.074573,0.367557,0.024112,0.591254,1,0,0,0,0
0.050000,0.000000,0.000000,0.050000,0.100000,0.100000,0.000000,0.050000,0.100000,0.350000,0.000000,0.050000,0.000000,0.000000,0.050000,0.050000,0.000000,0.050000,0.000000,0.000000,0.003859,0.218401,0.030665,0.455338,0.222410,0.478746,0.323903,1.274787,0.271430,0.358796,1,0,1,0,0
0.000000,0.142857,0.047619,0.023810,0.047619,0.119048,0.047619,0.023810,0.214286,0.023810,0.023810,0.000000,0.071429,0.023810,0.047619,0.071429,0.000000,0.000000,0.047619,0.023810,0.000199,0.010303,0.038957,0.555661,0.003105,0.150173,0.011473,0.228845,0.002898,0.127685,1,1,1,0,0
0.250000,0.000000,0.016667,0.000000,0.033333,0.100000,0.000000,0.083333,0.100000,0.100000,0.050000,0.016667,0.000000,0.033333,0.000000,0.050000,0.066667,0.066667,0.016667,0.016667,0.044691,0.391367,0.001694,0.476646,0.022561,0.101441,0.006789,0.023872,0.024915,1.199839,1,0,0,0,0
0.278689,0.000000,0.032787,0.000000,0.000000,0.114754,0.032787,0.065574,0.049180,0.114754,0.000000,0.016393,0.049180,0.016393,0.016393,0.016393,0.032787,0.098361,0.065574,0.000000,0.001986,0.007053,0.015562,0.224355,0.004174,0.340811,0.002111,0.004681,0.008930,0.485648,1,0,0,0,0
0.208333,0.083333,0.000000,0.041667,0.041667,0.000000,0.083333,0.041667,0.041667,0.000000,0.083333,0.000000,0.041667,0.000000,0.041667,0.083333,0.000000,0.166667,0.000000,0.041667,0.014463,0.042527,0.013094,0.052489,0.090186,0.644517,0.029246,0.087203,0.043867,0.554142,1,0,0,0,0
0.111111,0.111111,0.000000,0.000000,0.055556,0.055556,0.000000,0.000000,0.055556,0.111111,0.111111,0.166667,0.055556,0.000000,0.111111,0.055556,0.000000,0.000000,0.000000,0.000000,0.035063,0.198842,0.009842,0.068526,0.100941,0.146980,0.017120,0.543627,0.153157,0.609384,1,0,1,0,0
0.000000,0.181818,0.000000,0.030303,0.090909,0.090909,0.000000,0.060606,0.000000,0.030303,0.000000,0.060606,0.000000,0.000000,0.272727,0.121212,0.030303,0.000000,0.000000,0.030303,0.031825,0.373499,0.036936,0.205703,0.082303,0.093783,0.041137,0.824246,0.006892,0.032739,1,0,1,0,0
